/vdc/MINUS X,/vdc/MINUS Y,/vdc/PLUS X,/vdc/PLUS Y
4.513000000000004e-07,4.462221642565199e-08,4.513000000000004e-07,-4.462221642565199e-08
4.516200000000008e-07,4.462022782833669e-08,4.516200000000008e-07,-4.462022782833669e-08
4.518187500000001e-07,4.462119406337943e-08,4.518187500000001e-07,-4.462119406337943e-08
4.51830078125e-07,-1.65524336859941e-06,4.51830078125e-07,1.65524336859941e-06
4.518484552651776e-07,-1.63739724236459e-06,4.518484552651776e-07,1.63739724236459e-06
4.518556988337174e-07,-1.098083494679834e-06,4.518556988337174e-07,1.098083494679834e-06
4.518652301475126e-07,9.81487665719575e-09,4.518652301475126e-07,-9.81487665719575e-09
4.518758046944324e-07,1.818358368331737e-06,4.518758046944324e-07,-1.818358368331737e-06
4.518841234296576e-07,3.598624681840842e-06,4.518841234296576e-07,-3.598624681840842e-06
4.518929877222886e-07,9.432177570804042e-06,4.518929877222886e-07,-9.432177570804042e-06
4.518965025222945e-07,1.345850392757541e-05,4.518965025222945e-07,-1.345850392757541e-05
4.51901105992585e-07,1.637087973242763e-05,4.51901105992585e-07,-1.637087973242763e-05
4.519045638588527e-07,1.594352343881974e-05,4.519045638588527e-07,-1.594352343881974e-05
4.519083573180185e-07,1.467977918290425e-05,4.519083573180185e-07,-1.467977918290425e-05
4.51911532449687e-07,1.204459214055108e-05,4.51911532449687e-07,-1.204459214055108e-05
4.519149092242085e-07,6.838201047328549e-06,4.519149092242085e-07,-6.838201047328549e-06
4.519181008166903e-07,2.526281261324918e-06,4.519181008166903e-07,-2.526281261324918e-06
4.519196966129312e-07,1.448543898019357e-06,4.519196966129312e-07,-1.448543898019357e-06
4.51922888205413e-07,1.509307575524192e-07,4.51922888205413e-07,-1.509307575524192e-07
4.519262126971877e-07,-3.55951792639257e-07,4.519262126971877e-07,3.55951792639257e-07
4.519312740781471e-07,-6.292615591564267e-07,4.519312740781471e-07,6.292615591564267e-07
4.519378072887699e-07,-6.688559308362395e-07,4.519378072887699e-07,6.688559308362395e-07
4.519483665049761e-07,-6.827534352118414e-07,4.519483665049761e-07,6.827534352118414e-07
4.519643636829697e-07,-6.753743599645777e-07,4.519643636829697e-07,6.753743599645777e-07
4.519821818414849e-07,-6.788686619366366e-07,4.519821818414849e-07,6.788686619366366e-07
4.520000000000001e-07,-6.727693994268939e-07,4.520000000000001e-07,6.727693994268939e-07
4.520200000000001e-07,-6.19763050605356e-07,4.520200000000001e-07,6.19763050605356e-07
4.520257666701321e-07,1.693830017131971e-07,4.520257666701321e-07,-1.693830017131971e-07
4.520342525694029e-07,8.292696773502128e-08,4.520342525694029e-07,-8.292696773502128e-08
4.520420215102341e-07,1.762015204082984e-08,4.520420215102341e-07,-1.762015204082984e-08
4.520575593918965e-07,8.412562284510609e-08,4.520575593918965e-07,-8.412562284510609e-08
4.520776422316505e-07,2.568782397218048e-08,4.520776422316505e-07,-2.568782397218048e-08
4.521178079111585e-07,7.932403791124035e-08,4.521178079111585e-07,-7.932403791124035e-08
4.521981392701744e-07,2.784688132196113e-08,4.521981392701744e-07,-2.784688132196113e-08
4.523485647616838e-07,7.826243190174465e-08,4.523485647616838e-07,-7.826243190174465e-08
4.526476947095751e-07,2.83923728520841e-08,4.526476947095751e-07,-2.83923728520841e-08
4.53e-07,7.792895138101333e-08,4.53e-07,-7.792895138101333e-08
4.530200000000001e-07,5.388569603908878e-08,4.530200000000001e-07,-5.388569603908878e-08
4.530600000000001e-07,5.324693422047871e-08,4.530600000000001e-07,-5.324693422047871e-08
4.531400000000002e-07,5.322716260633626e-08,4.531400000000002e-07,-5.322716260633626e-08
4.533000000000004e-07,5.324647355019342e-08,4.533000000000004e-07,-5.324647355019342e-08
4.536200000000007e-07,5.322743778779921e-08,4.536200000000007e-07,-5.322743778779921e-08
4.540000000000001e-07,5.324630485697819e-08,4.540000000000001e-07,-5.324630485697819e-08
4.540200000000001e-07,5.323723177516182e-08,4.540200000000001e-07,-5.323723177516182e-08
4.540600000000001e-07,5.323691109381765e-08,4.540600000000001e-07,-5.323691109381765e-08
4.541400000000002e-07,5.323691566774206e-08,4.541400000000002e-07,-5.323691566774206e-08
4.543000000000004e-07,5.323687764616033e-08,4.543000000000004e-07,-5.323687764616033e-08
4.546200000000008e-07,5.323693691351472e-08,4.546200000000008e-07,-5.323693691351472e-08
4.55e-07,5.323687166736435e-08,4.55e-07,-5.323687166736435e-08
4.550200000000001e-07,5.323690687734752e-08,4.550200000000001e-07,-5.323690687734752e-08
4.550600000000001e-07,5.323690756300575e-08,4.550600000000001e-07,-5.323690756300575e-08
4.551400000000002e-07,5.323689910373215e-08,4.551400000000002e-07,-5.323689910373215e-08
4.553000000000004e-07,5.323691425607627e-08,4.553000000000004e-07,-5.323691425607627e-08
4.556200000000007e-07,5.32368736231108e-08,4.556200000000007e-07,-5.32368736231108e-08
4.5581875e-07,5.323690717629328e-08,4.5581875e-07,-5.323690717629328e-08
4.55830078125e-07,-8.48490582614147e-07,4.55830078125e-07,8.48490582614147e-07
4.558484552875956e-07,-9.33763692731298e-07,4.558484552875956e-07,9.33763692731298e-07
4.558556989511244e-07,-3.843959735386257e-07,4.558556989511244e-07,3.843959735386257e-07
4.558652285839069e-07,7.627236502441462e-07,4.558652285839069e-07,-7.627236502441462e-07
4.558758014951762e-07,2.540051668198214e-06,4.558758014951762e-07,-2.540051668198214e-06
4.558841206129931e-07,4.350748578838356e-06,4.558841206129931e-07,-4.350748578838356e-06
4.558929851223244e-07,1.024798853941206e-05,4.558929851223244e-07,-1.024798853941206e-05
4.558965003924636e-07,1.434534124711785e-05,4.558965003924636e-07,-1.434534124711785e-05
4.559011027351812e-07,1.713061515296872e-05,4.559011027351812e-07,-1.713061515296872e-05
4.559045606051203e-07,1.667208854525209e-05,4.559045606051203e-07,-1.667208854525209e-05
4.559083525223792e-07,1.537940118776024e-05,4.559083525223792e-07,-1.537940118776024e-05
4.559115271239126e-07,1.266432144579926e-05,4.559115271239126e-07,-1.266432144579926e-05
4.559149019809347e-07,7.384309037260831e-06,4.559149019809347e-07,-7.384309037260831e-06
4.559180925643005e-07,3.180286824521392e-06,4.559180925643005e-07,-3.180286824521392e-06
4.559196878559834e-07,2.135824334516618e-06,4.559196878559834e-07,-2.135824334516618e-06
4.559228784393492e-07,8.651894192537848e-07,4.559228784393492e-07,-8.651894192537848e-07
4.559262025328031e-07,3.878019059875868e-07,4.559262025328031e-07,-3.878019059875868e-07
4.559312647261729e-07,1.159465154795575e-07,4.559312647261729e-07,-1.159465154795575e-07
4.559378008696551e-07,1.004257652605917e-07,4.559378008696551e-07,-1.004257652605917e-07
4.559483673940399e-07,9.932201289866782e-08,4.559483673940399e-07,-9.932201289866782e-08
4.559643708813737e-07,2.793656693386913e-07,4.559643708813737e-07,-2.793656693386913e-07
4.559821854406869e-07,2.042255252157728e-06,4.559821854406869e-07,-2.042255252157728e-06
4.559927254635132e-07,4.805240319671321e-06,4.559927254635132e-07,-4.805240319671321e-06
4.560000000000001e-07,7.430379357926251e-06,4.560000000000001e-07,-7.430379357926251e-06
4.560023491115497e-07,8.37872402972486e-06,4.560023491115497e-07,-8.37872402972486e-06
4.56007047334649e-07,1.050682616139976e-05,4.56007047334649e-07,-1.050682616139976e-05
4.560137535250717e-07,1.494561764844411e-05,4.560137535250717e-07,-1.494561764844411e-05
4.560168767625359e-07,1.792246136999109e-05,4.560168767625359e-07,-1.792246136999109e-05
4.560200000000001e-07,2.029694588080418e-05,4.560200000000001e-07,-2.029694588080418e-05
4.560212274203586e-07,2.06529559831536e-05,4.560212274203586e-07,-2.06529559831536e-05
4.560236822610755e-07,2.103560983147212e-05,4.560236822610755e-07,-2.103560983147212e-05
4.56026160313141e-07,2.080820371256767e-05,4.56026160313141e-07,-2.080820371256767e-05
4.560298921665275e-07,1.919660073247793e-05,4.560298921665275e-07,-1.919660073247793e-05
4.560327582642537e-07,1.511657060615832e-05,4.560327582642537e-07,-1.511657060615832e-05
4.560351235292633e-07,1.053069463271665e-05,4.560351235292633e-07,-1.053069463271665e-05
4.560375094282274e-07,7.226538790073606e-06,4.560375094282274e-07,-7.226538790073606e-06
4.5604024038043e-07,4.776192430210671e-06,4.5604024038043e-07,-4.776192430210671e-06
4.560426537023826e-07,3.259691000061875e-06,4.560426537023826e-07,-3.259691000061875e-06
4.560461782122222e-07,1.830412341897598e-06,4.560461782122222e-07,-1.830412341897598e-06
4.560519370150581e-07,6.688121003617427e-07,4.560519370150581e-07,-6.688121003617427e-07
4.560589442850166e-07,2.045948492203829e-07,4.560589442850166e-07,-2.045948492203829e-07
4.560674075403803e-07,7.78349330174668e-08,4.560674075403803e-07,-7.78349330174668e-08
4.560788261895622e-07,5.207808849760162e-08,4.560788261895622e-07,-5.207808849760162e-08
4.56095758732255e-07,5.488057488384557e-08,4.56095758732255e-07,-5.488057488384557e-08
4.561278796129318e-07,5.120183014569113e-08,4.561278796129318e-07,-5.120183014569113e-08
4.561892794197767e-07,5.537766707789188e-08,4.561892794197767e-07,-5.537766707789188e-08
4.563120790334666e-07,5.108578010463217e-08,4.563120790334666e-07,-5.108578010463217e-08
4.565576782608464e-07,5.539226108273297e-08,4.565576782608464e-07,-5.539226108273297e-08
4.57e-07,5.107909842985425e-08,4.57e-07,-5.107909842985425e-08
4.570200000000001e-07,5.324631538071817e-08,4.570200000000001e-07,-5.324631538071817e-08
4.570600000000001e-07,5.323801444190336e-08,4.570600000000001e-07,-5.323801444190336e-08
4.571400000000002e-07,5.323593341216712e-08,4.571400000000002e-07,-5.323593341216712e-08
4.573000000000004e-07,5.323762632841272e-08,4.573000000000004e-07,-5.323762632841272e-08
4.576200000000007e-07,5.323607063627982e-08,4.576200000000007e-07,-5.323607063627982e-08
4.5781875e-07,5.323679162731284e-08,4.5781875e-07,-5.323679162731284e-08
4.578317044544435e-07,8.465511647933678e-07,4.578317044544435e-07,-8.465511647933678e-07
4.578517971783634e-07,7.417607954210588e-07,4.578517971783634e-07,-7.417607954210588e-07
4.57880897188653e-07,7.806162588015569e-07,4.57880897188653e-07,-7.806162588015569e-07
4.579183701935355e-07,7.858143545207844e-07,4.579183701935355e-07,-7.858143545207844e-07
4.579591850967678e-07,8.75001938445547e-07,4.579591850967678e-07,-8.75001938445547e-07
4.579693888225758e-07,1.196603453709242e-06,4.579693888225758e-07,-1.196603453709242e-06
4.579846944112879e-07,3.255472860918912e-06,4.579846944112879e-07,-3.255472860918912e-06
4.57992347205644e-07,5.352655358191402e-06,4.57992347205644e-07,-5.352655358191402e-06
4.580000000000001e-07,8.087780088785693e-06,4.580000000000001e-07,-8.087780088785693e-06
4.580022664432355e-07,8.998071779763043e-06,4.580022664432355e-07,-8.998071779763043e-06
4.580067993297065e-07,1.102080647721151e-05,4.580067993297065e-07,-1.102080647721151e-05
4.580136217886397e-07,1.539181353840214e-05,4.580136217886397e-07,-1.539181353840214e-05
4.580168108943199e-07,1.837514784618e-05,4.580168108943199e-07,-1.837514784618e-05
4.580200000000001e-07,2.022336645411005e-05,4.580200000000001e-07,-2.022336645411005e-05
4.580212291910756e-07,2.03916208527544e-05,4.580212291910756e-07,-2.03916208527544e-05
4.580236875732266e-07,2.083633042393632e-05,4.580236875732266e-07,-2.083633042393632e-05
4.580261890774477e-07,2.077729704382097e-05,4.580261890774477e-07,-2.077729704382097e-05
4.580299164176678e-07,1.929454313497596e-05,4.580299164176678e-07,-1.929454313497596e-05
4.580328031211893e-07,1.543990371663082e-05,4.580328031211893e-07,-1.543990371663082e-05
4.580351749955743e-07,1.083307251379753e-05,4.580351749955743e-07,-1.083307251379753e-05
4.580375534105029e-07,7.420886565036509e-06,4.580375534105029e-07,-7.420886565036509e-06
4.580403244266533e-07,4.895520583713799e-06,4.580403244266533e-07,-4.895520583713799e-06
4.580427312192166e-07,3.337077131664771e-06,4.580427312192166e-07,-3.337077131664771e-06
4.580462488593973e-07,1.88642069483853e-06,4.580462488593973e-07,-1.88642069483853e-06
4.580519065427516e-07,6.924171743412219e-07,4.580519065427516e-07,-6.924171743412219e-07
4.580588908036193e-07,2.108580650772311e-07,4.580588908036193e-07,-2.108580650772311e-07
4.580673330536358e-07,6.791754732955933e-08,4.580673330536358e-07,-6.791754732955933e-08
4.580787031763411e-07,4.654770447356688e-08,4.580787031763411e-07,-4.654770447356688e-08
4.580955048522707e-07,4.348555081432369e-08,4.580955048522707e-07,-4.348555081432369e-08
4.581271656026832e-07,4.532240119208738e-08,4.581271656026832e-07,-4.532240119208738e-08
4.581883650876352e-07,4.405200496329816e-08,4.581883650876352e-07,-4.405200496329816e-08
4.583107640575393e-07,4.513576146887032e-08,4.583107640575393e-07,-4.513576146887032e-08
4.585555619973473e-07,4.413173422535553e-08,4.585555619973473e-07,-4.413173422535553e-08
4.59e-07,4.509745708799279e-08,4.59e-07,-4.509745708799279e-08
4.5902e-07,4.468472093317903e-08,4.5902e-07,-4.468472093317903e-08
4.590600000000001e-07,4.462523174823545e-08,4.590600000000001e-07,-4.462523174823545e-08
4.591400000000002e-07,4.461813910259555e-08,4.591400000000002e-07,-4.461813910259555e-08
4.593000000000004e-07,4.462389973625928e-08,4.593000000000004e-07,-4.462389973625928e-08
4.596200000000007e-07,4.461875733093156e-08,4.596200000000007e-07,-4.461875733093156e-08
4.5981875e-07,4.462116085276509e-08,4.5981875e-07,-4.462116085276509e-08
4.59831704454516e-07,8.293910659030043e-07,4.59831704454516e-07,-8.293910659030043e-07
4.598517971789998e-07,7.422117746476031e-07,4.598517971789998e-07,-7.422117746476031e-07
4.59880897196849e-07,7.662682698841821e-07,4.59880897196849e-07,-7.662682698841821e-07
4.599183694063984e-07,7.846600043482702e-07,4.599183694063984e-07,-7.846600043482702e-07
4.599591847031992e-07,8.619224317208242e-07,4.599591847031992e-07,-8.619224317208242e-07
4.599693885273995e-07,1.191520125000392e-06,4.599693885273995e-07,-1.191520125000392e-06
4.599846942636998e-07,3.228017473896733e-06,4.599846942636998e-07,-3.228017473896733e-06
4.599923471318499e-07,5.317788580135462e-06,4.599923471318499e-07,-5.317788580135462e-06
4.600000000000001e-07,8.039186899772062e-06,4.600000000000001e-07,-8.039186899772062e-06
4.600022664751474e-07,8.947454959046988e-06,4.600022664751474e-07,-8.947454959046988e-06
4.600067994254421e-07,1.096050145154387e-05,4.600067994254421e-07,-1.096050145154387e-05
4.600136215966381e-07,1.531496294531829e-05,4.600136215966381e-07,-1.531496294531829e-05
4.600168107983191e-07,1.830808260352801e-05,4.600168107983191e-07,-1.830808260352801e-05
4.600200000000001e-07,2.023353464650082e-05,4.600200000000001e-07,-2.023353464650082e-05
4.600212292368157e-07,2.0409605705672e-05,4.600212292368157e-07,-2.0409605705672e-05
4.600236877104469e-07,2.084255655111547e-05,4.600236877104469e-07,-2.084255655111547e-05
4.600261898136222e-07,2.079505960295465e-05,4.600261898136222e-07,-2.079505960295465e-05
4.600299164680567e-07,1.931485177364162e-05,4.600299164680567e-07,-1.931485177364162e-05
4.600328024776945e-07,1.543873744228089e-05,4.600328024776945e-07,-1.543873744228089e-05
4.600351735197201e-07,1.086939926351905e-05,4.600351735197201e-07,-1.086939926351905e-05
4.600375522367925e-07,7.449563735924981e-06,4.600375522367925e-07,-7.449563735924981e-06
4.600403207390628e-07,4.929906826855051e-06,4.600403207390628e-07,-4.929906826855051e-06
4.600427279388237e-07,3.351521532395313e-06,4.600427279388237e-07,-3.351521532395313e-06
4.60046245425708e-07,1.898957401595422e-06,4.60046245425708e-07,-1.898957401595422e-06
4.600519043640199e-07,6.859300128745559e-07,4.600519043640199e-07,-6.859300128745559e-07
4.600588897287619e-07,2.0810254109231e-07,4.600588897287619e-07,-2.0810254109231e-07
4.600673330199098e-07,5.5588037581527e-08,4.600673330199098e-07,-5.5588037581527e-08
4.60078705657397e-07,4.193112659482919e-08,4.60078705657397e-07,-4.193112659482919e-08
4.600955097195731e-07,3.09062917847658e-08,4.600955097195731e-07,-3.09062917847658e-08
4.601271803891712e-07,4.065124121288939e-08,4.601271803891712e-07,-4.065124121288939e-08
4.601883591462116e-07,3.149526716261515e-08,4.601883591462116e-07,-3.149526716261515e-08
4.603107166602924e-07,4.04591887556607e-08,4.603107166602924e-07,-4.04591887556607e-08
4.60555431688454e-07,3.157792110449499e-08,4.60555431688454e-07,-3.157792110449499e-08
4.610000000000001e-07,4.041936064840329e-08,4.610000000000001e-07,-4.041936064840329e-08
4.610200000000001e-07,3.607221677853694e-08,4.610200000000001e-07,-3.607221677853694e-08
4.610600000000001e-07,3.600946720145071e-08,4.610600000000001e-07,-3.600946720145071e-08
4.611400000000002e-07,3.600248384078035e-08,4.611400000000002e-07,-3.600248384078035e-08
4.613000000000004e-07,3.600813745902727e-08,4.613000000000004e-07,-3.600813745902727e-08
4.616200000000008e-07,3.600308947973309e-08,4.616200000000008e-07,-3.600308947973309e-08
4.618187500000001e-07,3.600545545791606e-08,4.618187500000001e-07,-3.600545545791606e-08
4.618300781250001e-07,-8.613704397949319e-07,4.618300781250001e-07,8.613704397949319e-07
4.618484552919211e-07,-9.527415723143372e-07,4.618484552919211e-07,9.527415723143372e-07
4.618556989695468e-07,-3.853488036505285e-07,4.618556989695468e-07,3.853488036505285e-07
4.61865226671289e-07,7.529387767816076e-07,4.61865226671289e-07,-7.529387767816076e-07
4.618757985162287e-07,2.543636706838491e-06,4.618757985162287e-07,-2.543636706838491e-06
4.618841165131694e-07,4.354838209421949e-06,4.618841165131694e-07,-4.354838209421949e-06
4.618929802146795e-07,1.032288902096879e-05,4.618929802146795e-07,-1.032288902096879e-05
4.6189649821622e-07,1.444588140153602e-05,4.6189649821622e-07,-1.444588140153602e-05
4.619010991723879e-07,1.713613904091138e-05,4.619010991723879e-07,-1.713613904091138e-05
4.619045585643647e-07,1.664833809782231e-05,4.619045585643647e-07,-1.664833809782231e-05
4.619083489043852e-07,1.532577795869505e-05,4.619083489043852e-07,-1.532577795869505e-05
4.61911523226772e-07,1.253445225853664e-05,4.61911523226772e-07,-1.253445225853664e-05
4.619148943738949e-07,7.194251366229633e-06,4.619148943738949e-07,-7.194251366229633e-06
4.619180847635468e-07,3.080721112317954e-06,4.619180847635468e-07,-3.080721112317954e-06
4.619196799583727e-07,2.06371334520036e-06,4.619196799583727e-07,-2.06371334520036e-06
4.619228703480246e-07,8.224983888272024e-07,4.619228703480246e-07,-8.224983888272024e-07
4.619261963747986e-07,3.674252958297406e-07,4.619261963747986e-07,-3.674252958297406e-07
4.619312643636356e-07,9.5748355075003e-08,4.619312643636356e-07,-9.5748355075003e-08
4.619378110050253e-07,9.009855479842591e-08,4.619378110050253e-07,-9.009855479842591e-08
4.619484004708768e-07,8.048254963055729e-08,4.619484004708768e-07,-8.048254963055729e-08
4.61964439154797e-07,2.733266816595294e-07,4.61964439154797e-07,-2.733266816595294e-07
4.619822195773986e-07,2.074439809449556e-06,4.619822195773986e-07,-2.074439809449556e-06
4.619927725646734e-07,4.910079747655051e-06,4.619927725646734e-07,-4.910079747655051e-06
4.620000000000001e-07,7.541645603574805e-06,4.620000000000001e-07,-7.541645603574805e-06
4.620023514186189e-07,8.504252760572625e-06,4.620023514186189e-07,-8.504252760572625e-06
4.620070542558566e-07,1.066908246450601e-05,4.620070542558566e-07,-1.066908246450601e-05
4.620137515090531e-07,1.517578405931349e-05,4.620137515090531e-07,-1.517578405931349e-05
4.620168757545266e-07,1.820134766362139e-05,4.620168757545266e-07,-1.820134766362139e-05
4.620200000000001e-07,2.039323627702061e-05,4.620200000000001e-07,-2.039323627702061e-05
4.620212282216064e-07,2.071963885126362e-05,4.620212282216064e-07,-2.071963885126362e-05
4.620236846648189e-07,2.107221472437813e-05,4.620236846648189e-07,-2.107221472437813e-05
4.620261672317122e-07,2.07765297467505e-05,4.620261672317122e-07,-2.07765297467505e-05
4.620298930232485e-07,1.909726895765612e-05,4.620298930232485e-07,-1.909726895765612e-05
4.620327748229436e-07,1.476106320516828e-05,4.620327748229436e-07,-1.476106320516828e-05
4.620351455141272e-07,1.021991716871222e-05,4.620351455141272e-07,-1.021991716871222e-05
4.620375261516746e-07,7.06213381016572e-06,4.620375261516746e-07,-7.06213381016572e-06
4.620402896513488e-07,4.613102313731542e-06,4.620402896513488e-07,-4.613102313731542e-06
4.620426987950513e-07,3.153469128971619e-06,4.620426987950513e-07,-3.153469128971619e-06
4.620462184634888e-07,1.759149590422403e-06,4.620462184634888e-07,-1.759149590422403e-06
4.620518866399377e-07,6.459585954382706e-07,4.620518866399377e-07,-6.459585954382706e-07
4.620588775454147e-07,1.855638414343162e-07,4.620588775454147e-07,-1.855638414343162e-07
4.620673264094029e-07,6.146439077821635e-08,4.620673264094029e-07,-6.146439077821635e-08
4.620787062293959e-07,3.411040509782966e-08,4.620787062293959e-07,-3.411040509782966e-08
4.620955185099737e-07,3.84111263307022e-08,4.620955185099737e-07,-3.84111263307022e-08
4.621272117545579e-07,3.328319893555938e-08,4.621272117545579e-07,-3.328319893555938e-08
4.6218830709754e-07,3.881134949481138e-08,4.6218830709754e-07,-3.881134949481138e-08
4.623104977835041e-07,3.316822016451049e-08,4.623104977835041e-07,-3.316822016451049e-08
4.625548791554324e-07,3.885592441725121e-08,4.625548791554324e-07,-3.885592441725121e-08
4.630000000000001e-07,3.314791052640079e-08,4.630000000000001e-07,-3.314791052640079e-08
4.630200000000001e-07,3.603415724330072e-08,4.630200000000001e-07,-3.603415724330072e-08
4.630600000000001e-07,3.600901678222251e-08,4.630600000000001e-07,-3.600901678222251e-08
4.631400000000002e-07,3.600257719339775e-08,4.631400000000002e-07,-3.600257719339775e-08
4.633000000000004e-07,3.60077587720479e-08,4.633000000000004e-07,-3.60077587720479e-08
4.636200000000008e-07,3.600309060707819e-08,4.636200000000008e-07,-3.600309060707819e-08
4.638187500000001e-07,3.60052859236929e-08,4.638187500000001e-07,-3.60052859236929e-08
4.638317044502704e-07,1.644690365617521e-06,4.638317044502704e-07,-1.644690365617521e-06
4.638517971521278e-07,1.400920290235731e-06,4.638517971521278e-07,-1.400920290235731e-06
4.638808969228865e-07,1.514266268842152e-06,4.638808969228865e-07,-1.514266268842152e-06
4.639183760286983e-07,1.490304680784794e-06,4.639183760286983e-07,-1.490304680784794e-06
4.639591880143492e-07,1.703034497066645e-06,4.639591880143492e-07,-1.703034497066645e-06
4.639693910107619e-07,2.332885189332088e-06,4.639693910107619e-07,-2.332885189332088e-06
4.63984695505381e-07,6.521408809520038e-06,4.63984695505381e-07,-6.521408809520038e-06
4.639923477526905e-07,1.072953709881108e-05,4.639923477526905e-07,-1.072953709881108e-05
4.640000000000001e-07,1.622543104586257e-05,4.640000000000001e-07,-1.622543104586257e-05
4.640022648329432e-07,1.804191506978339e-05,4.640022648329432e-07,-1.804191506978339e-05
4.640067944988294e-07,2.210388428874938e-05,4.640067944988294e-07,-2.210388428874938e-05
4.640136131168004e-07,3.092294702494922e-05,4.640136131168004e-07,-3.092294702494922e-05
4.640168065584002e-07,3.696796093772753e-05,4.640168065584002e-07,-3.696796093772753e-05
4.640200000000001e-07,4.041859495043618e-05,4.640200000000001e-07,-4.041859495043618e-05
4.640212290009463e-07,4.072110845924799e-05,4.640212290009463e-07,-4.072110845924799e-05
4.640236870028387e-07,4.161609650992352e-05,4.640236870028387e-07,-4.161609650992352e-05
4.64026187356654e-07,4.141042678904727e-05,4.64026187356654e-07,-4.141042678904727e-05
4.640299174842417e-07,3.830117573529635e-05,4.640299174842417e-07,-3.830117573529635e-05
4.640327957201779e-07,3.024779425760466e-05,4.640327957201779e-07,-3.024779425760466e-05
4.64035164933635e-07,2.105461750990578e-05,4.64035164933635e-07,-2.105461750990578e-05
4.640375414018846e-07,1.446280706320789e-05,4.640375414018846e-07,-1.446280706320789e-05
4.640402959036562e-07,9.482902951519597e-06,4.640402959036562e-07,-9.482902951519597e-06
4.640427006923465e-07,6.459884310322295e-06,4.640427006923465e-07,-6.459884310322295e-06
4.640462088386316e-07,3.601032889229668e-06,4.640462088386316e-07,-3.601032889229668e-06
4.640518508419927e-07,1.291098370776398e-06,4.640518508419927e-07,-1.291098370776398e-06
4.640588237930885e-07,3.352934119536592e-07,4.640588237930885e-07,-3.352934119536592e-07
4.640672472235283e-07,7.123401794975673e-08,4.640672472235283e-07,-7.123401794975673e-08
4.640785837539506e-07,1.609020127143621e-08,4.640785837539506e-07,-1.609020127143621e-08
4.640953198187974e-07,2.277859551727093e-08,4.640953198187974e-07,-2.277859551727093e-08
4.641268044097241e-07,1.403189832807855e-08,4.641268044097241e-07,-1.403189832807855e-08
4.641875304030964e-07,2.371924692203568e-08,4.641875304030964e-07,-2.371924692203568e-08
4.64308982389841e-07,1.37492893188994e-08,4.64308982389841e-07,-1.37492893188994e-08
4.645518863633302e-07,2.383373434477683e-08,4.645518863633302e-07,-2.383373434477683e-08
4.65e-07,1.369606796743971e-08,4.65e-07,-1.369606796743971e-08
4.650200000000001e-07,1.885539923863361e-08,4.650200000000001e-07,-1.885539923863361e-08
4.650600000000001e-07,1.878154408644793e-08,4.650600000000001e-07,-1.878154408644793e-08
4.651400000000002e-07,1.876809057405515e-08,4.651400000000002e-07,-1.876809057405515e-08
4.653000000000004e-07,1.877898096399915e-08,4.653000000000004e-07,-1.877898096399915e-08
4.656200000000008e-07,1.876921923770887e-08,4.656200000000008e-07,-1.876921923770887e-08
4.660000000000001e-07,1.8778348061233e-08,4.660000000000001e-07,-1.8778348061233e-08
4.660200000000001e-07,1.877483925180889e-08,4.660200000000001e-07,-1.877483925180889e-08
4.660600000000001e-07,1.877402205799096e-08,4.660600000000001e-07,-1.877402205799096e-08
4.661400000000002e-07,1.877381455025292e-08,4.661400000000002e-07,-1.877381455025292e-08
4.663000000000004e-07,1.877395575290692e-08,4.663000000000004e-07,-1.877395575290692e-08
4.666200000000008e-07,1.877386066338779e-08,4.666200000000008e-07,-1.877386066338779e-08
4.67e-07,1.877397016894807e-08,4.67e-07,-1.877397016894807e-08
4.670200000000001e-07,1.877392102582624e-08,4.670200000000001e-07,-1.877392102582624e-08
4.670600000000001e-07,1.877390657455755e-08,4.670600000000001e-07,-1.877390657455755e-08
4.671400000000002e-07,1.877391220619323e-08,4.671400000000002e-07,-1.877391220619323e-08
4.673000000000004e-07,1.877388216364334e-08,4.673000000000004e-07,-1.877388216364334e-08
4.676200000000007e-07,1.877392942980804e-08,4.676200000000007e-07,-1.877392942980804e-08
4.680000000000001e-07,1.877384980821065e-08,4.680000000000001e-07,-1.877384980821065e-08
4.680200000000001e-07,1.877390399042253e-08,4.680200000000001e-07,-1.877390399042253e-08
4.680600000000001e-07,1.877390429653896e-08,4.680600000000001e-07,-1.877390429653896e-08
4.681400000000002e-07,1.877390578345571e-08,4.681400000000002e-07,-1.877390578345571e-08
4.683000000000004e-07,1.877388528712717e-08,4.683000000000004e-07,-1.877388528712717e-08
4.686200000000008e-07,1.877389995596931e-08,4.686200000000008e-07,-1.877389995596931e-08
4.69e-07,1.877388984473828e-08,4.69e-07,-1.877388984473828e-08
4.690200000000001e-07,1.877390468445949e-08,4.690200000000001e-07,-1.877390468445949e-08
4.690600000000001e-07,1.877390417251377e-08,4.690600000000001e-07,-1.877390417251377e-08
4.691400000000002e-07,1.877390609607339e-08,4.691400000000002e-07,-1.877390609607339e-08
4.693000000000004e-07,1.877392367004824e-08,4.693000000000004e-07,-1.877392367004824e-08
4.696200000000007e-07,1.877388959097452e-08,4.696200000000007e-07,-1.877388959097452e-08
4.6981875e-07,1.877390386232443e-08,4.6981875e-07,-1.877390386232443e-08
4.69830078125e-07,-3.395464900486905e-06,4.69830078125e-07,3.395464900486905e-06
4.698484552426661e-07,-3.342264771189787e-06,4.698484552426661e-07,3.342264771189787e-06
4.698556987168662e-07,-2.267823639692656e-06,4.698556987168662e-07,2.267823639692656e-06
